Price,S&P500,FTSE100,Nikkei225,EEM,Gold,UST10Y
Ticker,^GSPC,^FTSE,^N225,EEM,GLD,^TNX
Date,,,,,,
2012-09-26,1433.3199462890625,5768.10009765625,8906.7001953125,30.90176773071289,169.80999755859375,1.6180000305175781
2012-09-27,1447.1500244140625,5779.39990234375,8949.8701171875,31.39250946044922,172.33999633789062,1.6399999856948853
2012-09-28,1440.6700439453125,5742.10009765625,8870.16015625,31.20374870300293,171.88999938964844,1.6369999647140503
2012-10-01,1444.489990234375,5820.5,8796.509765625,31.51329803466797,172.2899932861328,1.625
2012-10-02,1445.75,5809.5,8786.0498046875,31.55860137939453,172.10000610351562,1.6150000095367432
2012-10-03,1450.989990234375,5825.7998046875,8746.8701171875,31.347206115722656,172.41000366210938,1.6230000257492065
2012-10-04,1461.4000244140625,5827.7998046875,8824.58984375,31.67185401916504,173.61000061035156,1.6649999618530273
2012-10-05,1460.9300537109375,5871.0,8863.2998046875,31.67185401916504,172.6199951171875,1.7319999933242798
2012-10-09,1441.47998046875,5810.2998046875,8769.58984375,31.158458709716797,170.99000549316406,1.7200000286102295
2012-10-10,1432.56005859375,5776.7001953125,8596.23046875,30.96970558166504,170.83999633789062,1.690999984741211
2012-10-11,1432.8399658203125,5829.7998046875,8546.7802734375,31.256614685058594,171.32000732421875,1.6749999523162842
2012-10-12,1428.5899658203125,5793.2998046875,8534.1201171875,31.158458709716797,170.05999755859375,1.6629999876022339
2012-10-15,1440.1300048828125,5805.60009765625,8577.9296875,31.33963966369629,168.35000610351562,1.6629999876022339
2012-10-16,1454.9200439453125,5870.5,8701.3095703125,31.66429901123047,169.4199981689453,1.7200000286102295
2012-10-17,1460.9100341796875,5910.89990234375,8806.5498046875,31.9134521484375,169.5399932861328,1.8109999895095825
2012-10-18,1457.3399658203125,5917.10009765625,8982.8603515625,31.822847366333008,168.7899932861328,1.8259999752044678
2012-10-19,1433.18994140625,5896.2001953125,9002.6796875,31.332103729248047,166.97000122070312,1.7680000066757202
2012-10-22,1433.8199462890625,5882.89990234375,9010.7099609375,31.634096145629883,167.5800018310547,1.7979999780654907
2012-10-23,1413.1099853515625,5797.89990234375,9014.25,30.98481559753418,165.42999267578125,1.7640000581741333
2012-10-24,1408.75,5804.7998046875,8954.2998046875,31.015005111694336,164.86000061035156,1.774999976158142
2012-10-25,1412.969970703125,5805.10009765625,9055.2001953125,31.354753494262695,166.02000427246094,1.8279999494552612
2012-10-26,1411.93994140625,5806.7001953125,8933.0595703125,31.113149642944336,165.92999267578125,1.75
2012-10-31,1412.1600341796875,5782.7001953125,8928.2900390625,31.06785774230957,166.8300018310547,1.6859999895095825
2012-11-01,1427.5899658203125,5861.89990234375,8946.8701171875,31.573698043823242,166.07000732421875,1.715000033378601
2012-11-02,1414.199951171875,5868.60009765625,9051.2197265625,31.40760040283203,162.60000610351562,1.7259999513626099
2012-11-05,1417.260009765625,5839.10009765625,9007.4404296875,31.55860137939453,163.22999572753906,1.684000015258789
2012-11-06,1428.3900146484375,5884.89990234375,8975.150390625,31.807741165161133,166.3000030517578,1.7419999837875366
2012-11-07,1394.530029296875,5791.60009765625,8972.8896484375,31.286806106567383,166.49000549316406,1.6319999694824219
2012-11-08,1377.510009765625,5776.10009765625,8837.150390625,30.894208908081055,167.99000549316406,1.6319999694824219
2012-11-09,1379.8499755859375,5769.7001953125,8757.599609375,30.95461082458496,167.82000732421875,1.6130000352859497
2012-11-12,1380.030029296875,5767.2998046875,8676.4404296875,31.06785774230957,167.4499969482422,1.6109999418258667
2012-11-13,1374.530029296875,5786.2998046875,8661.0498046875,30.78850746154785,167.10000610351562,1.5889999866485596
2012-11-14,1355.489990234375,5722.0,8664.73046875,30.3128662109375,167.13999938964844,1.5889999866485596
2012-11-15,1353.3299560546875,5677.7998046875,8829.7197265625,30.418567657470703,166.08999633789062,1.5889999866485596
2012-11-16,1359.8800048828125,5605.60009765625,9024.16015625,30.50916290283203,165.8800048828125,1.5740000009536743
2012-11-19,1386.8900146484375,5737.7001953125,9153.2001953125,31.04520034790039,167.8699951171875,1.6109999418258667
2012-11-20,1387.81005859375,5748.10009765625,9142.6396484375,30.98481559753418,167.38999938964844,1.656000018119812
2012-11-21,1391.030029296875,5752.0,9222.51953125,30.924402236938477,167.55999755859375,1.687000036239624
2012-11-26,1406.2900390625,5786.7001953125,9388.9404296875,31.430252075195312,169.42999267578125,1.6640000343322754
2012-11-27,1398.93994140625,5799.7001953125,9423.2998046875,31.166004180908203,168.7100067138672,1.6449999809265137
2012-11-28,1409.9300537109375,5803.2998046875,9308.349609375,31.33963966369629,166.5500030517578,1.6169999837875366
2012-11-29,1415.949951171875,5870.2998046875,9400.8798828125,31.566158294677734,167.17999267578125,1.6200000047683716
2012-11-30,1416.1800537109375,5866.7998046875,9446.009765625,31.551054000854492,166.0500030517578,1.6059999465942383
2012-12-03,1409.4599609375,5871.2001953125,9458.1796875,31.53595733642578,166.1300048828125,1.628000020980835
2012-12-04,1407.050048828125,5869.0,9432.4599609375,31.626548767089844,164.4199981689453,1.6080000400543213
2012-12-05,1409.280029296875,5892.10009765625,9468.83984375,31.966291427612305,164.1199951171875,1.590999960899353
2012-12-06,1413.93994140625,5901.39990234375,9545.16015625,32.207889556884766,164.5,1.5809999704360962
2012-12-07,1418.0699462890625,5914.39990234375,9527.3896484375,32.30604934692383,165.16000366210938,1.6269999742507935
2012-12-10,1418.550048828125,5921.60009765625,9533.75,32.487239837646484,165.8000030517578,1.6160000562667847
2012-12-11,1427.8399658203125,5925.0,9525.3203125,32.65333557128906,165.64999389648438,1.6490000486373901
2012-12-12,1428.47998046875,5945.89990234375,9581.4599609375,32.751487731933594,165.77000427246094,1.6970000267028809
2012-12-13,1419.449951171875,5929.60009765625,9742.73046875,32.60803985595703,164.3699951171875,1.7280000448226929
2012-12-14,1413.5799560546875,5921.7998046875,9737.5595703125,32.751487731933594,164.1300048828125,1.7079999446868896
2012-12-17,1430.3599853515625,5912.2001953125,9828.8798828125,32.83454132080078,164.44000244140625,1.7630000114440918
2012-12-18,1446.7900390625,5935.89990234375,9923.009765625,33.06392288208008,162.0800018310547,1.8270000219345093
2012-12-19,1435.81005859375,5961.60009765625,10160.400390625,33.04872131347656,161.69000244140625,1.7999999523162842
2012-12-20,1443.68994140625,5958.2998046875,10039.330078125,33.24622344970703,159.72999572753906,1.7999999523162842
2012-12-21,1430.1500244140625,5940.0,9940.0595703125,32.86643600463867,160.3300018310547,1.753999948501587
2012-12-27,1418.0999755859375,5954.2998046875,10322.98046875,33.08220291137695,161.16000366210938,1.715000033378601
2012-12-28,1402.4300537109375,5925.39990234375,10395.1796875,33.20378494262695,160.5399932861328,1.7109999656677246
2013-01-04,1466.469970703125,6089.7998046875,10688.1103515625,34.183937072753906,160.44000244140625,1.9149999618530273
2013-01-07,1461.8900146484375,6064.60009765625,10599.009765625,33.92560577392578,159.42999267578125,1.902999997138977
2013-01-08,1457.1500244140625,6053.60009765625,10508.0595703125,33.62168884277344,160.55999755859375,1.871000051498413
2013-01-09,1461.02001953125,6098.7001953125,10578.5703125,33.76604461669922,160.49000549316406,1.8519999980926514
2013-01-10,1472.1199951171875,6101.5,10652.6396484375,34.06237030029297,161.97999572753906,1.8940000534057617
2013-01-11,1472.050048828125,6121.60009765625,10801.5703125,33.78883743286133,161.05999755859375,1.875
2013-01-15,1472.3399658203125,6117.2998046875,10879.080078125,33.78883743286133,162.55999755859375,1.8309999704360962
2013-01-16,1472.6300048828125,6104.0,10600.4404296875,33.758453369140625,162.64999389648438,1.8240000009536743
2013-01-17,1480.93994140625,6132.39990234375,10609.6396484375,33.94840621948242,163.35000610351562,1.875
2013-01-18,1485.97998046875,6154.39990234375,10913.2998046875,34.02438735961914,163.08999633789062,1.843000054359436
2013-01-22,1492.56005859375,6179.2001953125,10709.9296875,33.97119140625,163.6699981689453,1.8350000381469727
2013-01-23,1494.81005859375,6197.60009765625,10486.990234375,33.78883743286133,163.2100067138672,1.8329999446868896
2013-01-24,1494.8199462890625,6264.89990234375,10620.8701171875,33.667274475097656,161.4199981689453,1.843999981880188
2013-01-25,1502.9599609375,6284.5,10926.650390625,33.55329895019531,160.64999389648438,1.9470000267028809
2013-01-28,1500.1800537109375,6294.39990234375,10824.3095703125,33.317745208740234,160.2899932861328,1.9739999771118164
2013-01-29,1507.8399658203125,6339.2001953125,10866.7197265625,33.690067291259766,160.99000549316406,1.9880000352859497
2013-01-30,1501.9599609375,6323.10009765625,11113.9501953125,33.53049850463867,162.19000244140625,2.00600004196167
2013-01-31,1498.1099853515625,6276.89990234375,11138.66015625,33.59888458251953,161.1999969482422,1.9850000143051147
2013-02-01,1513.1700439453125,6347.2001953125,11191.33984375,33.819236755371094,161.4499969482422,2.009999990463257
2013-02-04,1495.7099609375,6246.7998046875,11260.349609375,33.370941162109375,162.0,1.9730000495910645
2013-02-05,1511.2900390625,6282.7998046875,11046.919921875,33.408935546875,161.9600067138672,2.0160000324249268
2013-02-06,1512.1199951171875,6295.2998046875,11463.75,33.370941162109375,162.38999938964844,1.968000054359436
2013-02-07,1509.3900146484375,6228.39990234375,11357.0703125,33.07461166381836,161.83999633789062,1.9509999752044678
2013-02-08,1517.9300537109375,6263.89990234375,11153.16015625,33.317745208740234,161.57000732421875,1.9539999961853027
2013-02-12,1519.4300537109375,6338.39990234375,11369.1201171875,33.393733978271484,159.88999938964844,1.9819999933242798
2013-02-13,1520.3299560546875,6359.10009765625,11251.41015625,33.56089401245117,159.0500030517578,2.0190000534057617
2013-02-14,1521.3800048828125,6327.39990234375,11307.2802734375,33.54570007324219,158.35000610351562,2.0
2013-02-15,1519.7900390625,6328.2998046875,11173.830078125,33.42411804199219,155.75999450683594,2.006999969482422
2013-02-19,1530.93994140625,6379.10009765625,11372.33984375,33.49250793457031,155.3300018310547,2.0260000228881836
2013-02-20,1511.949951171875,6395.39990234375,11468.2802734375,33.19618225097656,151.44000244140625,2.0209999084472656
2013-02-21,1502.4200439453125,6291.5,11309.1298828125,32.740291595458984,152.6199951171875,1.9759999513626099
2013-02-22,1515.5999755859375,6335.7001953125,11385.9404296875,32.88466262817383,152.97000122070312,1.9670000076293945
2013-02-25,1487.8499755859375,6355.39990234375,11662.51953125,32.443973541259766,154.33999633789062,1.8949999809265137
2013-02-26,1496.93994140625,6270.39990234375,11398.8095703125,32.626319885253906,156.22000122070312,1.878999948501587
2013-02-27,1515.989990234375,6325.89990234375,11253.9697265625,32.983436584472656,154.57000732421875,1.902999997138977
2013-02-28,1514.6800537109375,6360.7998046875,11559.3603515625,32.83147430419922,153.0,1.8880000114440918
2013-03-01,1518.199951171875,6378.60009765625,11606.3798828125,32.90745544433594,152.44000244140625,1.8530000448226929
2013-03-04,1525.199951171875,6345.60009765625,11652.2900390625,32.59593200683594,152.3000030517578,1.8769999742507935
2013-03-05,1539.7900390625,6432.0,11683.4501953125,32.991031646728516,152.3800048828125,1.8940000534057617
2013-03-06,1541.4599609375,6427.60009765625,11932.26953125,33.150596618652344,153.22999572753906,1.937999963760376
2013-03-07,1544.260009765625,6439.2001953125,11968.080078125,33.24177169799805,152.69000244140625,1.9910000562667847
2013-03-08,1551.1800537109375,6483.60009765625,12283.6201171875,33.53049850463867,152.7100067138672,2.055999994277954
2013-03-11,1556.219970703125,6503.60009765625,12349.0498046875,33.34814453125,152.99000549316406,2.055999994277954
2013-03-12,1552.47998046875,6510.60009765625,12314.8095703125,32.96824264526367,154.19000244140625,2.0230000019073486
2013-03-13,1554.52001953125,6481.5,12239.66015625,32.65671920776367,153.66000366210938,2.0209999084472656
2013-03-14,1563.22998046875,6529.39990234375,12381.1904296875,32.793487548828125,153.67999267578125,2.0329999923706055
2013-03-15,1560.699951171875,6489.7001953125,12560.9501953125,32.497154235839844,154.0,1.996000051498413
2013-03-18,1552.0999755859375,6457.89990234375,12220.6298828125,32.1324462890625,155.3800048828125,1.9559999704360962
2013-03-19,1548.3399658203125,6441.2998046875,12468.23046875,31.904497146606445,156.0800018310547,1.9079999923706055
2013-03-21,1545.800048828125,6388.60009765625,12635.6904296875,31.760143280029297,156.25,1.9320000410079956
2013-03-22,1556.8900146484375,6392.7998046875,12338.5302734375,31.88170623779297,155.5500030517578,1.9149999618530273
2013-03-25,1551.68994140625,6378.39990234375,12546.4599609375,31.851320266723633,155.24000549316406,1.9149999618530273
2013-03-26,1563.77001953125,6399.39990234375,12471.6201171875,32.307193756103516,154.72000122070312,1.906000018119812
2013-03-27,1562.8499755859375,6387.60009765625,12493.7900390625,32.428775787353516,155.36000061035156,1.8509999513626099
2013-03-28,1569.18994140625,6411.7001953125,12335.9599609375,32.497154235839844,154.4499969482422,1.8519999980926514
2013-04-02,1570.25,6490.7001953125,12003.4296875,32.162845611572266,152.42999267578125,1.8609999418258667
2013-04-03,1553.68994140625,6420.2998046875,12362.2001953125,31.782934188842773,150.72999572753906,1.812000036239624
2013-04-04,1559.97998046875,6344.10009765625,12634.5400390625,31.691755294799805,150.2899932861328,1.7589999437332153
2013-04-05,1553.280029296875,6249.7998046875,12833.6396484375,31.615785598754883,152.80999755859375,1.694000005722046
2013-04-08,1563.0699462890625,6276.89990234375,13192.58984375,31.66897201538086,152.16000366210938,1.7319999933242798
2013-04-09,1568.6099853515625,6313.2001953125,13192.349609375,31.980487823486328,153.33999633789062,1.746999979019165
2013-04-10,1587.72998046875,6387.39990234375,13288.1298828125,32.28440856933594,150.75,1.8049999475479126
2013-04-11,1593.3699951171875,6416.10009765625,13549.16015625,32.31480026245117,151.0500030517578,1.7910000085830688
2013-04-12,1588.8499755859375,6384.39990234375,13485.1396484375,31.8209285736084,143.9499969482422,1.7209999561309814
2013-04-15,1552.3599853515625,6343.60009765625,13275.66015625,31.045917510986328,131.30999755859375,1.7020000219345093
2013-04-16,1574.5699462890625,6304.60009765625,13221.4404296875,31.684165954589844,132.8000030517578,1.718999981880188
2013-04-17,1552.010009765625,6244.2001953125,13382.8896484375,31.182689666748047,132.8699951171875,1.7039999961853027
2013-04-18,1541.6099853515625,6243.7001953125,13220.0703125,31.182689666748047,134.3000030517578,1.684999942779541
2013-04-19,1555.25,6286.60009765625,13316.48046875,31.63857650756836,135.47000122070312,1.7029999494552612
2013-04-22,1562.5,6280.60009765625,13568.3701171875,31.790525436401367,137.89999389648438,1.6979999542236328
2013-04-23,1578.780029296875,6406.10009765625,13529.650390625,31.942502975463867,136.8800048828125,1.6979999542236328
2013-04-24,1578.7900390625,6431.7998046875,13843.4599609375,32.1324462890625,138.3699951171875,1.6979999542236328
2013-04-25,1585.1600341796875,6442.60009765625,13926.080078125,32.42118453979492,141.6300048828125,1.7109999656677246
2013-04-26,1582.239990234375,6426.39990234375,13884.1298828125,32.094459533691406,140.91000366210938,1.6629999876022339
2013-04-30,1597.5699462890625,6430.10009765625,13860.8603515625,32.89225769042969,142.77000427246094,1.6749999523162842
2013-05-01,1582.699951171875,6451.2998046875,13799.349609375,32.5351448059082,141.11000061035156,1.6390000581741333
2013-05-02,1597.5899658203125,6460.7001953125,13694.0400390625,32.793487548828125,141.9199981689453,1.63100004196167
2013-05-07,1625.9599609375,6557.2998046875,14180.240234375,33.34814453125,140.3800048828125,1.7829999923706055
2013-05-08,1632.68994140625,6583.5,14285.6904296875,33.60647964477539,142.4600067138672,1.7599999904632568
2013-05-09,1626.6700439453125,6592.7001953125,14191.48046875,33.36334991455078,140.80999755859375,1.812999963760376
2013-05-10,1633.699951171875,6625.0,14607.5400390625,33.10499954223633,139.60000610351562,1.899999976158142
2013-05-13,1633.77001953125,6631.7998046875,14782.2099609375,32.80108642578125,138.42999267578125,1.9229999780654907
2013-05-14,1650.3399658203125,6686.10009765625,14758.419921875,32.95304489135742,137.80999755859375,1.9520000219345093
2013-05-15,1658.780029296875,6693.60009765625,15096.0302734375,32.96065139770508,134.6300048828125,1.9429999589920044
2013-05-16,1650.469970703125,6687.7998046875,15037.240234375,32.84666442871094,134.08999633789062,1.8650000095367432
2013-05-17,1667.469970703125,6723.10009765625,15138.1201171875,32.991031646728516,131.07000732421875,1.9490000009536743
2013-05-20,1666.2900390625,6755.60009765625,15360.8095703125,33.07461166381836,135.1199951171875,1.965000033378601
2013-05-21,1669.1600341796875,6803.89990234375,15381.01953125,33.0062370300293,132.8800048828125,1.944000005722046
2013-05-22,1655.3499755859375,6840.2998046875,15627.259765625,32.64152526855469,131.94000244140625,2.0260000228881836
2013-05-23,1650.510009765625,6696.7998046875,14483.98046875,32.39837646484375,134.61000061035156,2.0230000019073486
2013-05-24,1649.5999755859375,6654.2998046875,14612.4501953125,32.117252349853516,133.75999450683594,2.010999917984009
2013-05-28,1660.06005859375,6762.0,14311.98046875,32.29199981689453,133.49000549316406,2.134999990463257
2013-05-29,1648.3599853515625,6627.2001953125,14326.4599609375,31.88170623779297,134.8300018310547,2.124000072479248
2013-05-30,1654.4100341796875,6657.0,13589.0302734375,31.88170623779297,136.6999969482422,2.124000072479248
2013-05-31,1630.739990234375,6583.10009765625,13774.5400390625,31.304262161254883,133.9199981689453,2.1640000343322754
2013-06-03,1640.4200439453125,6525.10009765625,13261.8203125,31.767738342285156,136.50999450683594,2.134000062942505
2013-06-04,1631.3800048828125,6558.60009765625,13533.759765625,31.380233764648438,135.22999572753906,2.13700008392334
2013-06-05,1608.9000244140625,6419.2998046875,13014.8701171875,30.817970275878906,135.52000427246094,2.0999999046325684
2013-06-06,1622.56005859375,6336.10009765625,12904.01953125,31.076313018798828,136.52999877929688,2.075000047683716
2013-06-07,1643.3800048828125,6412.0,12877.5302734375,30.916748046875,133.27999877929688,2.1610000133514404
2013-06-10,1642.81005859375,6400.5,13514.2001953125,30.498851776123047,133.94000244140625,2.2149999141693115
2013-06-11,1626.1300048828125,6340.10009765625,13317.6201171875,29.9213924407959,133.25,2.194999933242798
2013-06-12,1612.52001953125,6299.5,13289.3203125,29.716249465942383,134.25,2.2300000190734863
2013-06-13,1636.3599853515625,6304.60009765625,12445.3798828125,30.34688949584961,133.74000549316406,2.1740000247955322
2013-06-14,1626.72998046875,6308.2998046875,12686.51953125,29.86820411682129,134.42999267578125,2.125999927520752
2013-06-17,1639.0400390625,6330.5,13033.1201171875,30.14173698425293,133.77000427246094,2.1710000038146973
2013-06-18,1651.81005859375,6374.2001953125,13007.2802734375,30.270898818969727,132.1300048828125,2.181999921798706
2013-06-19,1628.9300537109375,6348.7998046875,13245.2197265625,29.336347579956055,130.58999633789062,2.311000108718872
2013-06-20,1588.18994140625,6159.5,13014.580078125,28.02186393737793,123.5999984741211,2.4189999103546143
2013-06-21,1592.4300537109375,6116.2001953125,13230.1298828125,28.424558639526367,125.05000305175781,2.5139999389648438
2013-06-24,1573.0899658203125,6029.10009765625,13062.7802734375,27.84710693359375,123.93000030517578,2.5480000972747803
2013-06-25,1588.030029296875,6101.89990234375,12969.33984375,28.439760208129883,123.47000122070312,2.5889999866485596
2013-06-26,1603.260009765625,6165.5,12834.009765625,28.88804817199707,118.27999877929688,2.5390000343322754
2013-06-27,1613.199951171875,6243.39990234375,13213.5498046875,29.46769905090332,115.94000244140625,2.4830000400543213
2013-06-28,1606.280029296875,6215.5,13677.3203125,29.637067794799805,119.11000061035156,2.4779999256134033
2013-07-01,1614.9599609375,6307.7998046875,13852.5,29.72943115234375,121.12999725341797,2.490000009536743
2013-07-02,1614.0799560546875,6303.89990234375,14098.740234375,29.198274612426758,120.05000305175781,2.4690001010894775
2013-07-03,1615.4100341796875,6229.89990234375,14055.5595703125,28.928852081298828,120.73999786376953,2.500999927520752
2013-07-05,1631.8900146484375,6375.5,14309.9697265625,28.744102478027344,118.08999633789062,2.7149999141693115
2013-07-08,1640.4599609375,6450.10009765625,14109.33984375,28.782594680786133,119.51000213623047,2.6449999809265137
2013-07-09,1652.3199462890625,6513.10009765625,14472.900390625,29.159788131713867,120.62000274658203,2.630000114440918
2013-07-10,1652.6199951171875,6505.0,14416.599609375,28.882665634155273,120.94999694824219,2.680000066757202
2013-07-11,1675.02001953125,6543.39990234375,14472.580078125,30.299087524414062,124.23999786376953,2.5739998817443848
2013-07-12,1680.18994140625,6544.89990234375,14506.25,29.975770950317383,124.12999725341797,2.6010000705718994
2013-07-16,1676.260009765625,6556.39990234375,14599.1201171875,30.406858444213867,124.88999938964844,2.5320000648498535
2013-07-17,1680.9100341796875,6571.89990234375,14615.0400390625,30.683984756469727,123.31999969482422,2.490999937057495
2013-07-18,1689.3699951171875,6634.39990234375,14808.5,30.32217025756836,124.01000213623047,2.5339999198913574
2013-07-19,1692.0899658203125,6630.7001953125,14589.91015625,30.237497329711914,125.11000061035156,2.490999937057495
2013-07-22,1695.530029296875,6623.2001953125,14658.0400390625,30.537721633911133,128.83999633789062,2.48799991607666
2013-07-23,1692.3900146484375,6597.39990234375,14778.509765625,30.868732452392578,129.7100067138672,2.5160000324249268
2013-07-24,1685.93994140625,6620.39990234375,14731.2802734375,30.553117752075195,127.4800033569336,2.5880000591278076
2013-07-25,1690.25,6588.0,14562.9296875,30.730175018310547,128.6699981689453,2.6070001125335693
2013-07-26,1691.6500244140625,6554.7998046875,14129.98046875,30.660884857177734,128.77999877929688,2.561000108718872
2013-07-29,1685.3299560546875,6560.2998046875,13661.1298828125,30.275991439819336,128.47000122070312,2.5850000381469727
2013-07-30,1685.9599609375,6571.0,13869.8203125,30.206707000732422,128.1199951171875,2.6029999256134033
2013-07-31,1685.72998046875,6621.10009765625,13668.3203125,30.029651641845703,127.95999908447266,2.5929999351501465
2013-08-01,1706.8699951171875,6682.0,14005.76953125,30.576215744018555,126.61000061035156,2.7230000495910645
2013-08-02,1709.6700439453125,6647.89990234375,14466.16015625,30.568506240844727,126.36000061035156,2.6019999980926514
2013-08-05,1707.1400146484375,6619.60009765625,14258.0400390625,30.376066207885742,125.69999694824219,2.640000104904175
2013-08-06,1697.3699951171875,6604.2001953125,14401.0595703125,29.99116325378418,123.97000122070312,2.6419999599456787
2013-08-07,1690.9100341796875,6511.2001953125,13824.9404296875,29.667856216430664,124.1500015258789,2.5999999046325684
2013-08-08,1697.47998046875,6529.7001953125,13605.5595703125,30.237497329711914,126.86000061035156,2.5869998931884766
2013-08-09,1691.4200439453125,6583.39990234375,13615.1904296875,30.299087524414062,126.86000061035156,2.5799999237060547
2013-08-12,1689.469970703125,6574.2998046875,13519.4296875,30.583906173706055,129.1300048828125,2.6050000190734863
2013-08-13,1694.1600341796875,6611.89990234375,13867.0,30.768651962280273,127.73999786376953,2.7149999141693115
2013-08-14,1685.3900146484375,6587.39990234375,14050.16015625,30.868732452392578,129.0,2.7119998931884766
2013-08-15,1661.3199462890625,6483.2998046875,13752.9404296875,30.51462745666504,131.69000244140625,2.755000114440918
2013-08-16,1655.8299560546875,6500.0,13650.1103515625,30.252893447875977,132.5800018310547,2.8289999961853027
2013-08-19,1646.06005859375,6465.7001953125,13758.1298828125,29.68324851989746,132.00999450683594,2.884000062942505
2013-08-20,1652.3499755859375,6453.5,13396.3798828125,29.629358291625977,132.4499969482422,2.813999891281128
2013-08-21,1642.800048828125,6390.7998046875,13424.330078125,28.936546325683594,132.07000732421875,2.8550000190734863
2013-08-22,1656.9599609375,6446.89990234375,13365.169921875,29.406118392944336,132.80999755859375,2.9010000228881836
2013-08-23,1663.5,6492.10009765625,13660.5498046875,29.752534866333008,134.89999389648438,2.818000078201294
2013-08-27,1630.47998046875,6441.0,13542.3701171875,28.751798629760742,136.75,2.7209999561309814
2013-08-28,1634.9599609375,6430.10009765625,13338.4599609375,28.813383102416992,136.7100067138672,2.7820000648498535
2013-08-29,1638.1700439453125,6483.10009765625,13459.7099609375,29.04431915283203,135.8699951171875,2.750999927520752
2013-08-30,1632.969970703125,6412.89990234375,13388.8603515625,29.26755714416504,134.6199951171875,2.749000072479248
2013-09-03,1639.77001953125,6468.39990234375,13978.4404296875,29.45230484008789,136.4199981689453,2.8480000495910645
2013-09-04,1653.0799560546875,6474.7001953125,14053.8701171875,29.975770950317383,134.66000366210938,2.8970000743865967
2013-09-05,1655.0799560546875,6532.39990234375,14064.8203125,30.32987403869629,132.1999969482422,2.9790000915527344
2013-09-06,1655.1700439453125,6547.2998046875,13860.8095703125,30.776355743408203,134.14999389648438,2.937999963760376
2013-09-09,1671.7099609375,6530.7001953125,14205.23046875,31.584638595581055,133.91000366210938,2.8970000743865967
2013-09-10,1683.989990234375,6584.0,14423.3603515625,31.823280334472656,131.74000549316406,2.9590001106262207
2013-09-11,1689.1300048828125,6588.39990234375,14425.0703125,31.846370697021484,131.6999969482422,2.9200000762939453
2013-09-12,1683.4200439453125,6589.0,14387.26953125,31.476871490478516,127.66999816894531,2.9070000648498535
2013-09-13,1687.989990234375,6583.7998046875,14404.669921875,31.684709548950195,127.81999969482422,2.8980000019073486
2013-09-17,1704.760009765625,6570.2001953125,14311.669921875,31.969526290893555,126.5,2.8529999256134033
2013-09-18,1725.52001953125,6558.7998046875,14505.3603515625,33.30897521972656,132.00999450683594,2.7079999446868896
2013-09-19,1722.3399658203125,6625.39990234375,14766.1796875,33.13192367553711,131.75,2.747999906539917
2013-09-20,1709.9100341796875,6596.39990234375,14742.419921875,32.39292907714844,127.95999908447266,2.7320001125335693
2013-09-24,1697.4200439453125,6571.5,14732.6103515625,32.23125076293945,127.66000366210938,2.6530001163482666
2013-09-25,1692.77001953125,6551.5,14620.5302734375,31.984935760498047,128.7899932861328,2.614000082015991
2013-09-26,1698.6700439453125,6565.60009765625,14799.1201171875,32.11579132080078,127.79000091552734,2.6429998874664307
2013-09-27,1691.75,6512.7001953125,14760.0703125,31.738597869873047,128.97000122070312,2.61899995803833
2013-09-30,1681.550048828125,6462.2001953125,14455.7998046875,31.37679672241211,128.17999267578125,2.615000009536743
2013-10-01,1695.0,6460.0,14484.7197265625,32.00032424926758,124.58999633789062,2.6459999084472656
2013-10-02,1693.8699951171875,6437.5,14170.490234375,32.12349319458008,127.05999755859375,2.625999927520752
2013-10-03,1678.6600341796875,6449.0,14157.25,32.00032424926758,127.18000030517578,2.6059999465942383
2013-10-04,1690.5,6453.89990234375,14024.3095703125,32.416019439697266,126.52999877929688,2.6519999504089355
2013-10-07,1676.1199951171875,6437.2998046875,13853.3203125,32.13889694213867,127.63999938964844,2.634000062942505
2013-10-08,1655.449951171875,6365.7998046875,13894.6103515625,31.830984115600586,127.4000015258789,2.635999917984009
2013-10-09,1656.4000244140625,6337.89990234375,14037.83984375,32.069602966308594,126.11000061035156,2.6500000953674316
2013-10-10,1692.56005859375,6430.5,14194.7099609375,32.823997497558594,124.2699966430664,2.684999942779541
2013-10-11,1703.199951171875,6487.2001953125,14404.740234375,32.97026443481445,122.5999984741211,2.681999921798706
2013-10-15,1698.06005859375,6549.10009765625,14441.5400390625,32.83940124511719,123.7300033569336,2.7200000286102295
2013-10-16,1721.5400390625,6571.60009765625,14467.1396484375,33.101131439208984,123.54000091552734,2.6710000038146973
2013-10-17,1733.1500244140625,6576.2001953125,14586.509765625,33.30897521972656,127.41999816894531,2.5869998931884766
2013-10-18,1744.5,6622.60009765625,14561.5400390625,33.33975601196289,126.8499984741211,2.5889999866485596
2013-10-21,1744.6600341796875,6654.2001953125,14693.5703125,33.285884857177734,126.9800033569336,2.6089999675750732
2013-10-22,1754.6700439453125,6695.7001953125,14713.25,33.60919952392578,129.33999633789062,2.51200008392334
2013-10-23,1746.3800048828125,6674.5,14426.0498046875,32.823997497558594,128.69000244140625,2.484999895095825
2013-10-24,1752.0699462890625,6713.2001953125,14486.41015625,32.754722595214844,129.89999389648438,2.5220000743865967
2013-10-25,1759.77001953125,6721.2998046875,14088.1904296875,32.90868377685547,130.4600067138672,2.503000020980835
2013-10-28,1762.1099853515625,6725.7998046875,14396.0400390625,33.101131439208984,130.55999755859375,2.51200008392334
